serial_time	550_nm	680_nm	 
736866.148553240700	11.35	6.35	
736866.148564814820	11.35	6.35	
736866.148576388830	11.35	6.35	
736866.148587962960	11.35	6.35	
736866.148599537090	11.35	6.36	
736866.148611111100	11.35	6.36	
736866.148622685230	11.35	6.37	
736866.148634259240	11.36	6.36	
736866.148645833370	11.38	6.35	
736866.148657407380	11.37	6.36	
736866.148668981510	11.37	6.36	
736866.148680555520	11.36	6.36	
736866.148692129650	11.36	6.37	
736866.148703703660	11.37	6.37	
736866.148715277780	11.37	6.38	
736866.148726851800	11.37	6.38	
736866.148738425920	11.37	6.38	
736866.148750000050	11.37	6.39	
736866.148761574060	11.37	6.38	
736866.148773148190	11.37	6.39	
736866.148784722200	11.38	6.39	
736866.148796296330	11.39	6.40	
736866.148807870340	11.39	6.40	
736866.148819444470	11.39	6.39	
736866.148831018480	11.40	6.38	
736866.148842592610	11.40	6.38	
736866.148854166620	11.41	6.38	
736866.148865740750	11.41	6.38	
736866.148877314760	11.41	6.37	
736866.148888888890	11.40	6.37	
736866.148900463010	11.39	6.36	
736866.148912037020	11.38	6.37	
736866.148923611150	11.37	6.37	
736866.148935185160	11.37	6.36	
736866.148946759290	11.36	6.35	
736866.148958333300	11.36	6.32	
736866.148969907430	11.35	6.31	
736866.148981481440	11.35	6.31	
736866.148993055570	11.36	6.30	
736866.149004629580	11.36	6.30	
736866.149016203710	11.36	6.29	
736866.149027777840	11.36	6.30	
736866.149039351850	11.36	6.31	
736866.149050925970	11.36	6.31	
736866.149062499990	11.36	6.31	
736866.149074074110	11.37	6.31	
736866.149085648130	11.36	6.33	
736866.149097222250	11.36	6.33	
736866.149108796260	11.36	6.33	
736866.149120370390	11.36	6.34	
736866.149131944400	11.36	6.37	
736866.149143518530	11.36	6.37	
736866.149155092540	11.37	6.37	
736866.149166666670	11.39	6.37	
736866.149178240680	11.39	6.38	
736866.149189814810	11.39	6.39	
736866.149201388940	11.40	6.39	
736866.149212962950	11.41	6.38	
736866.149224537080	11.42	6.37	
736866.149236111090	11.43	6.36	
736866.149247685210	11.44	6.35	
736866.149259259230	11.44	6.35	
736866.149270833350	11.44	6.34	
736866.149282407360	11.44	6.35	
736866.149293981490	11.44	6.36	
736866.149305555500	11.43	6.34	
736866.149317129630	11.42	6.31	
736866.149328703760	11.40	6.29	
736866.149340277770	11.40	6.28	
736866.149351851900	11.41	6.28	
736866.149363425910	11.41	6.28	
736866.149375000040	11.42	6.28	
736866.149386574050	11.42	6.27	
736866.149398148180	11.42	6.25	
736866.149409722190	11.41	6.25	
736866.149421296320	11.40	6.25	
736866.149432870330	11.39	6.25	
736866.149444444450	11.38	6.24	
736866.149456018470	11.37	6.24	
736866.149467592590	11.38	6.24	
736866.149479166720	11.39	6.24	
736866.149490740730	11.39	6.23	
736866.149502314860	11.39	6.21	
736866.149513888870	11.40	6.17	
736866.149525463000	11.40	6.16	
736866.149537037010	11.38	6.15	
736866.149548611140	11.37	6.15	
736866.149560185150	11.36	6.15	
736866.149571759280	11.36	6.14	
736866.149583333290	11.36	6.14	
736866.149594907420	11.36	6.15	
736866.149606481430	11.37	6.14	
736866.149618055560	11.42	6.13	
736866.149629629680	11.47	6.13	
736866.149641203690	11.51	6.14	
736866.149652777820	11.51	6.13	
736866.149664351830	11.51	6.14	
736866.149675925960	11.51	6.15	
736866.149687499970	11.51	6.14	
736866.149699074100	11.50	6.14	
736866.149710648110	11.50	6.13	
736866.149722222240	11.50	6.12	
736866.149733796250	11.51	6.11	
736866.149745370380	11.50	6.10	
736866.149756944390	11.50	6.08	
736866.149768518520	11.50	6.08	
736866.149780092640	11.52	6.08	
736866.149791666660	11.54	6.08	
736866.149803240780	11.54	6.07	
736866.149814814790	11.53	6.07	
736866.149826388920	11.52	6.08	
736866.149837962930	11.52	6.08	
736866.149849537060	11.52	6.08	
736866.149861111070	11.52	6.08	
736866.149872685200	11.52	6.08	
736866.149884259210	11.52	6.07	
736866.149895833340	11.53	6.06	
736866.149907407350	11.53	6.06	
736866.149918981480	11.53	6.06	
736866.149930555610	11.51	6.08	
736866.149942129620	11.50	6.08	
736866.149953703750	11.50	6.08	
736866.149965277760	11.51	6.08	
736866.149976851880	11.51	6.08	
736866.149988425900	11.49	6.08	
736866.150000000020	11.48	6.07	
736866.150011574030	11.49	6.07	
736866.150023148160	11.52	6.08	
736866.150034722170	11.55	6.08	
736866.150046296300	11.56	6.08	
736866.150057870430	11.56	6.07	
736866.150069444440	11.56	6.05	
736866.150081018570	11.57	6.05	
736866.150092592580	11.57	6.05	
736866.150104166710	11.55	6.06	
736866.150115740720	11.53	6.06	
736866.150127314850	11.54	6.06	
736866.150138888860	11.54	6.05	
736866.150150462990	11.55	6.05	
736866.150162037000	11.55	6.05	
736866.150173611120	11.55	6.05	
736866.150185185140	11.54	6.05	
736866.150196759260	11.50	6.06	
736866.150208333270	11.48	6.06	
736866.150219907400	11.47	6.06	
736866.150231481530	11.47	6.06	
736866.150243055540	11.49	6.05	
736866.150254629670	11.51	6.05	
736866.150266203680	11.51	6.05	
736866.150277777810	11.50	6.05	
736866.150289351820	11.50	6.04	
736866.150300925950	11.51	6.04	
736866.150312499960	11.53	6.04	
736866.150324074090	11.54	6.05	
736866.150335648100	11.55	6.05	
736866.150347222220	11.55	6.05	
736866.150358796350	11.55	6.05	
736866.150370370360	11.55	6.04	
736866.150381944490	11.54	6.03	
736866.150393518500	11.54	6.02	
736866.150405092630	11.55	6.02	
736866.150416666640	11.55	6.02	
736866.150428240770	11.55	6.01	
736866.150439814780	11.54	6.02	
736866.150451388910	11.53	6.02	
736866.150462962920	11.54	6.02	
736866.150474537050	11.54	6.01	
736866.150486111060	11.54	5.97	
736866.150497685190	11.53	5.94	
736866.150509259310	11.51	5.93	
736866.150520833330	11.50	5.93	
736866.150532407450	11.51	5.93	
736866.150543981460	11.53	5.93	
736866.150555555590	11.52	5.92	
736866.150567129600	11.53	5.92	
736866.150578703730	11.52	5.91	
736866.150590277740	11.52	5.91	
736866.150601851870	11.51	5.91	
736866.150613425880	11.53	5.90	
736866.150625000010	11.53	5.89	
736866.150636574020	11.53	5.89	
736866.150648148150	11.54	5.89	
736866.150659722280	11.54	5.90	
736866.150671296290	11.54	5.90	
736866.150682870420	11.51	5.91	
736866.150694444430	11.48	5.92	
736866.150706018550	11.44	5.93	
736866.150717592570	11.43	5.92	
736866.150729166690	11.43	5.92	
736866.150740740700	11.45	5.91	
736866.150752314830	11.46	5.89	
736866.150763888840	11.48	5.88	
736866.150775462970	11.47	5.88	
736866.150787036980	11.46	5.89	
736866.150798611110	11.45	5.92	
736866.150810185240	11.44	5.96	
736866.150821759250	11.44	5.97	
736866.150833333380	11.45	5.97	
736866.150844907390	11.45	5.97	
736866.150856481520	11.45	5.96	
736866.150868055530	11.45	5.97	
736866.150879629650	11.45	5.97	
736866.150891203670	11.46	5.97	
736866.150902777790	11.47	5.97	
736866.150914351810	11.48	5.98	
736866.150925925930	11.48	5.98	
736866.150937499940	11.48	5.98	
736866.150949074070	11.47	5.98	
736866.150960648200	11.50	5.98	
736866.150972222210	11.52	5.98	
736866.150983796340	11.53	5.98	
736866.150995370350	11.53	5.98	
736866.151006944480	11.55	5.98	
736866.151018518490	11.56	5.97	
736866.151030092620	11.57	5.97	
736866.151041666630	11.59	5.97	
736866.151053240760	11.60	5.97	
736866.151064814770	11.59	5.96	
736866.151076388890	11.57	5.95	
736866.151087963020	11.55	5.95	
736866.151099537030	11.54	5.95	
736866.151111111160	11.52	5.95	
736866.151122685170	11.51	5.95	
736866.151134259300	11.50	5.95	
736866.151145833310	11.50	5.97	
736866.151157407440	11.50	5.97	
736866.151168981450	11.52	5.98	
736866.151180555580	11.54	5.98	
736866.151192129590	11.55	5.98	
736866.151203703720	11.54	5.99	
736866.151215277730	11.51	5.99	
736866.151226851860	11.50	5.98	
736866.151238425870	11.49	5.97	
736866.151250000000	11.49	5.97	
736866.151261574120	11.49	5.98	
736866.151273148130	11.49	5.99	
736866.151284722260	11.50	6.00	
736866.151296296270	11.50	6.01	
736866.151307870400	11.49	6.02	
736866.151319444410	11.49	6.03	
736866.151331018540	11.49	6.03	
736866.151342592550	11.50	6.04	
736866.151354166680	11.49	6.04	
736866.151365740690	11.49	6.04	
736866.151377314820	11.48	6.02	
736866.151388888950	11.47	5.98	
736866.151400462960	11.46	5.98	
736866.151412037080	11.47	5.98	
736866.151423611100	11.46	5.98	
736866.151435185220	11.43	5.98	
736866.151446759240	11.43	5.98	
736866.151458333360	11.43	5.97	
736866.151469907370	11.42	5.97	
736866.151481481500	11.42	5.98	
736866.151493055510	11.42	5.99	
736866.151504629640	11.40	6.00	
736866.151516203650	11.39	6.00	
736866.151527777780	11.38	6.00	
736866.151539351910	11.37	5.99	
736866.151550925920	11.37	5.99	
736866.151562500050	11.37	6.02	
736866.151574074060	11.37	6.04	
736866.151585648190	11.37	6.05	
736866.151597222200	11.38	6.05	
736866.151608796320	11.39	6.05	
736866.151620370340	11.41	6.06	
736866.151631944460	11.42	6.07	
736866.151643518470	11.43	6.09	
736866.151655092600	11.42	6.10	
736866.151666666610	11.42	6.10	
736866.151678240740	11.41	6.09	
736866.151689814870	11.41	6.08	
736866.151701388880	11.41	6.09	
736866.151712963010	11.43	6.09	
736866.151724537020	11.44	6.09	
736866.151736111150	11.45	6.09	
736866.151747685160	11.45	6.09	
736866.151759259290	11.44	6.09	
736866.151770833300	11.45	6.09	
736866.151782407430	11.45	6.08	
736866.151793981440	11.44	6.07	
736866.151805555560	11.43	6.07	
736866.151817129580	11.44	6.06	
736866.151828703700	11.45	6.06	
736866.151840277830	11.46	6.07	
736866.151851851840	11.43	6.06	
736866.151863425970	11.41	6.05	
736866.151874999980	11.40	6.06	
736866.151886574110	11.39	6.07	
736866.151898148120	11.39	6.07	
736866.151909722250	11.37	6.08	
736866.151921296260	11.36	6.10	
736866.151932870390	11.35	6.09	
736866.151944444400	11.37	6.09	
736866.151956018530	11.38	6.09	
736866.151967592540	11.39	6.08	
736866.151979166670	11.38	6.07	
736866.151990740790	11.38	6.05	
736866.152002314800	11.39	6.05	
736866.152013888930	11.40	6.05	
736866.152025462940	11.41	6.04	
736866.152037037070	11.42	6.04	
736866.152048611080	11.44	6.03	
736866.152060185210	11.46	6.04	
736866.152071759220	11.49	6.04	
736866.152083333350	11.50	6.03	
736866.152094907360	11.51	6.02	
736866.152106481490	11.49	6.03	
736866.152118055620	11.46	6.04	
736866.152129629630	11.45	6.04	
736866.152141203750	11.45	6.04	
736866.152152777770	11.46	6.04	
736866.152164351890	11.45	6.04	
736866.152175925900	11.46	6.03	
736866.152187500030	11.46	6.03	
736866.152199074040	11.47	6.04	
736866.152210648170	11.49	6.04	
736866.152222222180	11.51	6.05	
736866.152233796310	11.51	6.06	
736866.152245370320	11.50	6.06	
736866.152256944450	11.48	6.06	
736866.152268518460	11.48	6.05	
736866.152280092590	11.49	6.05	
736866.152291666720	11.49	6.05	
736866.152303240730	11.47	6.06	
736866.152314814860	11.46	6.06	
736866.152326388870	11.46	6.06	
736866.152337962990	11.46	6.07	
736866.152349537010	11.46	6.08	
736866.152361111130	11.46	6.10	
736866.152372685140	11.46	6.11	
736866.152384259270	11.46	6.11	
736866.152395833280	11.46	6.11	
736866.152407407410	11.48	6.10	
736866.152418981540	11.50	6.10	
736866.152430555550	11.51	6.10	
736866.152442129680	11.52	6.10	
736866.152453703690	11.51	6.09	
736866.152465277820	11.49	6.09	
736866.152476851830	11.49	6.09	
736866.152488425960	11.50	6.08	
736866.152499999970	11.49	6.08	
736866.152511574100	11.50	6.07	
736866.152523148110	11.50	6.07	
736866.152534722230	11.51	6.08	
736866.152546296250	11.52	6.08	
736866.152557870370	11.53	6.07	
736866.152569444380	11.54	6.06	
736866.152581018510	11.54	6.06	
736866.152592592640	11.55	6.08	
736866.152604166650	11.56	6.09	
736866.152615740780	11.56	6.08	
736866.152627314790	11.56	6.08	
736866.152638888920	11.55	6.08	
736866.152650462930	11.56	6.06	
736866.152662037060	11.58	6.05	
736866.152673611070	11.58	6.06	
736866.152685185200	11.57	6.06	
736866.152696759210	11.56	6.07	
736866.152708333330	11.56	6.07	
736866.152719907460	11.56	6.08	
736866.152731481470	11.57	6.08	
736866.152743055600	11.58	6.09	
736866.152754629610	11.59	6.09	
736866.152766203740	11.59	6.08	
736866.152777777750	11.60	6.08	
736866.152789351880	11.62	6.09	
736866.152800925890	11.63	6.09	
736866.152812500020	11.63	6.09	
736866.152824074030	11.62	6.09	
736866.152835648160	11.61	6.10	
736866.152847222170	11.61	6.10	
736866.152858796300	11.61	6.10	
736866.152870370420	11.62	6.11	
736866.152881944440	11.64	6.10	
736866.152893518560	11.66	6.09	
736866.152905092570	11.69	6.09	
736866.152916666700	11.70	6.10	
736866.152928240710	11.70	6.10	
736866.152939814840	11.70	6.10	
736866.152951388850	11.70	6.11	
736866.152962962980	11.73	6.11	
736866.152974536990	11.80	6.11	
736866.152986111120	11.85	6.11	
736866.152997685130	11.85	6.11	
736866.153009259260	11.86	6.11	
736866.153020833390	11.89	6.10	
736866.153032407400	11.92	6.11	
736866.153043981530	11.94	6.10	
736866.153055555540	11.94	6.09	
736866.153067129660	11.93	6.09	
736866.153078703680	11.92	6.09	
736866.153090277800	11.86	6.09	
736866.153101851810	11.83	6.09	
736866.153113425940	11.83	6.08	
736866.153124999950	11.86	6.08	
736866.153136574080	11.87	6.08	
736866.153148148090	11.87	6.07	
736866.153159722220	11.87	6.08	
736866.153171296350	11.88	6.09	
736866.153182870360	11.88	6.08	
736866.153194444490	11.88	6.09	
736866.153206018500	11.87	6.09	
736866.153217592630	11.88	6.10	
736866.153229166640	11.87	6.10	
736866.153240740760	11.87	6.11	
736866.153252314780	11.85	6.12	
736866.153263888900	11.84	6.14	
736866.153275462920	11.84	6.15	
736866.153287037040	11.86	6.15	
736866.153298611050	11.88	6.16	
736866.153310185180	11.88	6.15	
736866.153321759310	11.88	6.15	
736866.153333333320	11.88	6.16	
736866.153344907450	11.88	6.16	
736866.153356481460	11.88	6.16	
736866.153368055590	11.88	6.17	
736866.153379629600	11.88	6.17	
736866.153391203730	11.89	6.17	
736866.153402777740	11.89	6.16	
736866.153414351870	11.89	6.16	
736866.153425925880	11.88	6.17	
736866.153437500000	11.87	6.16	
736866.153449074130	11.87	6.16	
736866.153460648140	11.87	6.16	
736866.153472222270	11.85	6.16	
736866.153483796280	11.83	6.15	
736866.153495370410	11.80	6.15	
736866.153506944420	11.78	6.14	
736866.153518518550	11.76	6.14	
736866.153530092560	11.75	6.15	
736866.153541666690	11.75	6.15	
736866.153553240700	11.76	6.15	
736866.153564814830	11.75	6.15	
736866.153576388840	11.77	6.15	
736866.153587962970	11.78	6.14	
736866.153599536980	11.78	6.14	
736866.153611111110	11.78	6.15	
736866.153622685230	11.78	6.15	
736866.153634259240	11.78	6.15	
736866.153645833370	11.79	6.15	
736866.153657407380	11.80	6.15	
736866.153668981510	11.80	6.15	
736866.153680555520	11.81	6.15	
736866.153692129650	11.82	6.16	
736866.153703703660	11.82	6.16	
736866.153715277790	11.80	6.17	
736866.153726851800	11.79	6.17	
736866.153738425930	11.79	6.17	
736866.153750000060	11.80	6.17	
736866.153761574070	11.80	6.17	
736866.153773148190	11.79	6.17	
736866.153784722210	11.77	6.17	
736866.153796296330	11.76	6.16	
736866.153807870350	11.75	6.17	
736866.153819444470	11.75	6.17	
736866.153831018480	11.75	6.18	
736866.153842592610	11.75	6.18	
736866.153854166620	11.75	6.19	
736866.153865740750	11.76	6.19	
736866.153877314760	11.76	6.20	
736866.153888888890	11.76	6.20	
736866.153900463020	11.77	6.20	
736866.153912037030	11.77	6.21	
736866.153923611160	11.77	6.21	
736866.153935185170	11.78	6.21	
736866.153946759300	11.78	6.21	
736866.153958333310	11.79	6.22	
736866.153969907430	11.81	6.23	
736866.153981481450	11.82	6.23	
736866.153993055570	11.82	6.23	
736866.154004629580	11.80	6.23	
736866.154016203710	11.79	6.24	
736866.154027777720	11.79	6.24	
736866.154039351850	11.79	6.24	
736866.154050925980	11.79	6.25	
736866.154062499990	11.80	6.25	
736866.154074074120	11.80	6.25	
736866.154085648130	11.79	6.25	
736866.154097222260	11.80	6.27	
736866.154108796270	11.80	6.27	
736866.154120370400	11.80	6.26	
736866.154131944410	11.80	6.26	
736866.154143518540	11.81	6.26	
736866.154155092550	11.81	6.25	
736866.154166666670	11.82	6.25	
736866.154178240690	11.83	6.25	
736866.154189814810	11.84	6.26	
736866.154201388940	11.84	6.27	
736866.154212962950	11.84	6.28	
736866.154224537080	11.82	6.29	
736866.154236111090	11.79	6.30	
736866.154247685220	11.79	6.30	
736866.154259259230	11.80	6.30	
736866.154270833360	11.81	6.27	
736866.154282407370	11.81	6.22	
736866.154293981500	11.81	6.22	
736866.154305555510	11.80	6.22	
736866.154317129640	11.79	6.23	
736866.154328703650	11.79	6.23	
736866.154340277780	11.78	6.23	
736866.154351851900	11.78	6.21	
736866.154363425910	11.77	6.21	
736866.154375000040	11.75	6.21	
736866.154386574050	11.75	6.21	
736866.154398148180	11.76	6.21	
736866.154409722190	11.77	6.21	
736866.154421296320	11.78	6.22	
736866.154432870330	11.76	6.23	
736866.154444444460	11.75	6.24	
736866.154456018470	11.76	6.24	
736866.154467592600	11.76	6.24	
736866.154479166730	11.74	6.23	
736866.154490740740	11.72	6.23	
736866.154502314860	11.69	6.24	
736866.154513888880	11.67	6.24	
736866.154525463000	11.65	6.25	
736866.154537037010	11.65	6.26	
736866.154548611140	11.66	6.27	
736866.154560185150	11.66	6.27	
736866.154571759280	11.66	6.28	
736866.154583333290	11.67	6.28	
736866.154594907420	11.68	6.28	
736866.154606481430	11.69	6.28	
736866.154618055560	11.69	6.27	
736866.154629629570	11.68	6.28	
736866.154641203700	11.67	6.28	
736866.154652777830	11.65	6.28	
736866.154664351840	11.64	6.29	
736866.154675925970	11.65	6.27	
736866.154687499980	11.65	6.26	
736866.154699074100	11.66	6.26	
736866.154710648120	11.67	6.27	
736866.154722222240	11.68	6.27	
736866.154733796250	11.69	6.26	
736866.154745370380	11.69	6.26	
736866.154756944390	11.69	6.25	
736866.154768518520	11.68	6.23	
736866.154780092650	11.68	6.22	
736866.154791666660	11.68	6.21	
736866.154803240790	11.68	6.21	
736866.154814814800	11.68	6.22	
736866.154826388930	11.69	6.22	
736866.154837962940	11.70	6.22	
736866.154849537070	11.71	6.23	
736866.154861111080	11.73	6.24	
736866.154872685210	11.75	6.24	
736866.154884259220	11.77	6.24	
736866.154895833340	11.78	6.24	
736866.154907407360	11.79	6.24	
736866.154918981480	11.80	6.23	
736866.154930555610	11.80	6.24	
736866.154942129620	11.81	6.24	
736866.154953703750	11.82	6.23	
736866.154965277760	11.82	6.24	
736866.154976851890	NaN	NaN	
736866.154988425900	NaN	NaN	
736866.155000000030	NaN	NaN	
736866.155011574040	NaN	NaN	
736866.155023148170	NaN	NaN	
736866.155034722180	NaN	NaN	
736866.155046296310	NaN	NaN	
736866.155057870320	NaN	NaN	
736866.155069444440	NaN	NaN	
736866.155081018570	NaN	NaN	
736866.155092592580	NaN	NaN	
736866.155104166710	NaN	NaN	
736866.155115740720	NaN	NaN	
736866.155127314850	NaN	NaN	
736866.155138888860	NaN	NaN	
736866.155150462990	NaN	NaN	
736866.155162037000	NaN	NaN	
736866.155173611130	NaN	NaN	
736866.155185185140	NaN	NaN	
736866.155196759270	NaN	NaN	
736866.155208333280	NaN	NaN	
736866.155219907410	NaN	NaN	
736866.155231481530	NaN	NaN	
736866.155243055550	NaN	NaN	
736866.155254629670	NaN	NaN	
736866.155266203680	NaN	NaN	
736866.155277777810	NaN	NaN	
736866.155289351820	NaN	NaN	
736866.155300925950	NaN	NaN	
736866.155312499960	NaN	NaN	
736866.155324074090	NaN	NaN	
736866.155335648100	NaN	NaN	
736866.155347222230	NaN	NaN	
736866.155358796240	NaN	NaN	
736866.155370370370	NaN	NaN	
736866.155381944500	NaN	NaN	
736866.155393518510	NaN	NaN	
736866.155405092640	NaN	NaN	
736866.155416666650	NaN	NaN	
736866.155428240770	NaN	NaN	
736866.155439814790	NaN	NaN	
736866.155451388910	NaN	NaN	
736866.155462962920	NaN	NaN	
736866.155474537050	NaN	NaN	
736866.155486111060	NaN	NaN	
736866.155497685190	NaN	NaN	
736866.155509259320	NaN	NaN	
736866.155520833330	NaN	NaN	
736866.155532407460	NaN	NaN	
736866.155543981470	NaN	NaN	
736866.155555555600	NaN	NaN	
736866.155567129610	NaN	NaN	
736866.155578703740	NaN	NaN	
736866.155590277750	NaN	NaN	
736866.155601851870	NaN	NaN	
736866.155613425890	NaN	NaN	
736866.155625000010	NaN	NaN	
736866.155636574030	NaN	NaN	
736866.155648148150	NaN	NaN	
736866.155659722160	NaN	NaN	
736866.155671296290	NaN	NaN	
736866.155682870420	NaN	NaN	
736866.155694444430	NaN	NaN	
736866.155706018560	NaN	NaN	
736866.155717592570	NaN	NaN	
736866.155729166700	NaN	NaN	
736866.155740740710	NaN	NaN	
736866.155752314840	NaN	NaN	
736866.155763888850	NaN	NaN	
736866.155775462980	NaN	NaN	
736866.155787036990	NaN	NaN	
736866.155798611110	NaN	NaN	
736866.155810185240	NaN	NaN	
736866.155821759250	NaN	NaN	
736866.155833333380	NaN	NaN	
736866.155844907390	NaN	NaN	
736866.155856481520	NaN	NaN	
736866.155868055530	NaN	NaN	
736866.155879629660	NaN	NaN	
736866.155891203670	NaN	NaN	
736866.155902777800	NaN	NaN	
736866.155914351810	NaN	NaN	
736866.155925925940	NaN	NaN	
736866.155937499950	NaN	NaN	
736866.155949074080	NaN	NaN	
736866.155960648200	NaN	NaN	
736866.155972222220	NaN	NaN	
736866.155983796340	NaN	NaN	
736866.155995370350	NaN	NaN	
736866.156006944480	NaN	NaN	
736866.156018518490	NaN	NaN	
736866.156030092620	NaN	NaN	
736866.156041666630	NaN	NaN	
736866.156053240760	NaN	NaN	
736866.156064814770	NaN	NaN	
736866.156076388900	NaN	NaN	
736866.156087962910	NaN	NaN	
736866.156099537040	NaN	NaN	
736866.156111111170	NaN	NaN	
736866.156122685180	NaN	NaN	
736866.156134259300	NaN	NaN	
736866.156145833320	NaN	NaN	
736866.156157407440	NaN	NaN	
736866.156168981460	NaN	NaN	
736866.156180555580	NaN	NaN	
736866.156192129590	NaN	NaN	
736866.156203703720	NaN	NaN	
736866.156215277730	NaN	NaN	
736866.156226851860	NaN	NaN	
736866.156238425870	NaN	NaN	
736866.156250000000	NaN	NaN	
736866.156261574130	NaN	NaN	
736866.156273148140	NaN	NaN	
736866.156284722270	NaN	NaN	
736866.156296296280	NaN	NaN	
736866.156307870410	NaN	NaN	
736866.156319444420	NaN	NaN	
736866.156331018540	NaN	NaN	
736866.156342592560	NaN	NaN	
736866.156354166680	NaN	NaN	
736866.156365740700	NaN	NaN	
736866.156377314820	NaN	NaN	
736866.156388888830	NaN	NaN	
736866.156400462960	NaN	NaN	
736866.156412037090	NaN	NaN	
736866.156423611100	NaN	NaN	
736866.156435185230	NaN	NaN	
736866.156446759240	NaN	NaN	
736866.156458333370	NaN	NaN	
736866.156469907380	NaN	NaN	
736866.156481481510	NaN	NaN	
736866.156493055520	NaN	NaN	
736866.156504629650	NaN	NaN	
736866.156516203660	NaN	NaN	
736866.156527777780	NaN	NaN	
736866.156539351800	NaN	NaN	
736866.156550925920	NaN	NaN	
736866.156562500050	NaN	NaN	
736866.156574074060	NaN	NaN	
736866.156585648190	NaN	NaN	
736866.156597222200	NaN	NaN	
736866.156608796330	NaN	NaN	
736866.156620370340	NaN	NaN	
736866.156631944470	NaN	NaN	
736866.156643518480	NaN	NaN	
736866.156655092610	NaN	NaN	
736866.156666666620	NaN	NaN	
736866.156678240750	NaN	NaN	
736866.156689814760	NaN	NaN	
736866.156701388890	NaN	NaN	
736866.156712963010	NaN	NaN	
736866.156724537020	NaN	NaN	
736866.156736111150	NaN	NaN	
736866.156747685160	NaN	NaN	
736866.156759259290	NaN	NaN	
736866.156770833300	NaN	NaN	
736866.156782407430	NaN	NaN	
736866.156793981440	NaN	NaN	
736866.156805555570	NaN	NaN	
736866.156817129580	NaN	NaN	
736866.156828703710	NaN	NaN	
736866.156840277840	NaN	NaN	
736866.156851851850	NaN	NaN	
736866.156863425970	NaN	NaN	
736866.156874999990	NaN	NaN	
736866.156886574110	NaN	NaN	
736866.156898148130	NaN	NaN	
736866.156909722250	NaN	NaN	
736866.156921296260	NaN	NaN	
736866.156932870390	NaN	NaN	
736866.156944444400	NaN	NaN	
736866.156956018530	NaN	NaN	
736866.156967592540	NaN	NaN	
736866.156979166670	NaN	NaN	
736866.156990740680	NaN	NaN	
736866.157002314810	NaN	NaN	
736866.157013888940	NaN	NaN	
736866.157025462950	NaN	NaN	
736866.157037037080	NaN	NaN	
736866.157048611090	NaN	NaN	
736866.157060185210	NaN	NaN	
736866.157071759230	NaN	NaN	
736866.157083333350	NaN	NaN	
736866.157094907360	NaN	NaN	
736866.157106481490	NaN	NaN	
736866.157118055500	NaN	NaN	
736866.157129629630	NaN	NaN	
736866.157141203760	NaN	NaN	
736866.157152777770	NaN	NaN	
736866.157164351900	NaN	NaN	
736866.157175925910	NaN	NaN	
736866.157187500040	NaN	NaN	
736866.157199074050	NaN	NaN	
736866.157210648180	NaN	NaN	
736866.157222222190	NaN	NaN	
736866.157233796320	NaN	NaN	
736866.157245370330	NaN	NaN	
736866.157256944450	NaN	NaN	
736866.157268518470	NaN	NaN	
736866.157280092590	NaN	NaN	
736866.157291666720	NaN	NaN	
736866.157303240730	NaN	NaN	
736866.157314814860	NaN	NaN	
736866.157326388870	NaN	NaN	
736866.157337963000	NaN	NaN	
736866.157349537010	NaN	NaN	
736866.157361111140	NaN	NaN	
736866.157372685150	NaN	NaN	
736866.157384259280	NaN	NaN	
736866.157395833290	NaN	NaN	
736866.157407407420	NaN	NaN	
736866.157418981430	NaN	NaN	
736866.157430555560	NaN	NaN	
736866.157442129680	NaN	NaN	
736866.157453703690	NaN	NaN	
736866.157465277820	NaN	NaN	
736866.157476851830	NaN	NaN	
736866.157488425960	NaN	NaN	
736866.157499999970	NaN	NaN	
736866.157511574100	NaN	NaN	
736866.157523148110	NaN	NaN	
736866.157534722240	NaN	NaN	
736866.157546296250	NaN	NaN	
736866.157557870380	NaN	NaN	
736866.157569444390	NaN	NaN	
736866.157581018520	NaN	NaN	
736866.157592592640	NaN	NaN	
736866.157604166660	NaN	NaN	
736866.157615740780	NaN	NaN	
736866.157627314790	NaN	NaN	
736866.157638888920	NaN	NaN	
736866.157650462930	NaN	NaN	
736866.157662037060	NaN	NaN	
736866.157673611070	NaN	NaN	
736866.157685185200	NaN	NaN	
736866.157696759210	NaN	NaN	
736866.157708333340	NaN	NaN	
736866.157719907350	NaN	NaN	
736866.157731481480	NaN	NaN	
736866.157743055610	NaN	NaN	
736866.157754629620	NaN	NaN	
736866.157766203750	NaN	NaN	
736866.157777777760	NaN	NaN	
736866.157789351880	NaN	NaN	
736866.157800925900	NaN	NaN	
736866.157812500020	NaN	NaN	
736866.157824074030	NaN	NaN	
736866.157835648160	NaN	NaN	
736866.157847222170	NaN	NaN	
736866.157858796300	NaN	NaN	
736866.157870370430	NaN	NaN	
736866.157881944440	NaN	NaN	
736866.157893518570	NaN	NaN	
736866.157905092580	NaN	NaN	
736866.157916666710	NaN	NaN	
736866.157928240720	NaN	NaN	
736866.157939814850	NaN	NaN	
736866.157951388860	NaN	NaN	
736866.157962962990	NaN	NaN	
736866.157974537000	NaN	NaN	
736866.157986111120	NaN	NaN	
736866.157997685140	NaN	NaN	
736866.158009259260	NaN	NaN	
736866.158020833270	NaN	NaN	
736866.158032407400	NaN	NaN	
736866.158043981530	NaN	NaN	
736866.158055555540	NaN	NaN	
