,Time Stamp,Raw Blue Data,Raw Green Data,Raw Red Data,S.A.E. (Blue:Green),S.A.E. (Green:Red),Blue Correction Factor,Green Correction Factor,Red Correction Factor,Corrected Blue Data,Corrected Green Data,Corrected Red Data
25,2017-06-20 02:19:00,3.776e-05,2.627e-05,1.574e-05,1.808050431799514,2.1239757508666344,1.157457218865885,1.1447851658717159,1.1158155623982466,43.70558458437581,30.07350630744998,17.5629369521484
26,2017-06-20 02:24:00,3.719e-05,2.536e-05,1.55e-05,1.9079356728504815,2.041503178991578,1.158174226120105,1.1454709988974914,1.115455830955153,43.07249946940671,29.049144532040387,17.289565379804873
27,2017-06-20 02:29:00,3.746e-05,2.601e-05,1.516e-05,1.8178669123324298,2.23841472564739,1.1575309001927163,1.1448556436625983,1.1162680408545145,43.361107521219154,29.77769529166418,16.92262349935444
28,2017-06-20 02:34:00,3.851e-05,2.621e-05,1.559e-05,1.9174545122562543,2.154200130496025,1.15823889130845,1.1455328525559085,1.1159401422705455,44.60377970428842,30.024416065490364,17.397506817997805
29,2017-06-20 02:39:00,3.931e-05,2.786e-05,1.635e-05,1.715681356907669,2.209983104485926,1.156727307424152,1.1440869897100583,1.1161604124306994,45.47095045484342,31.874263533322225,18.249222743241937
30,2017-06-20 02:44:00,4.903e-05,2.728e-05,2.521e-05,2.921595110525041,0.32722018055829905,1.1625230046184691,1.14963070006984,1.094767625284092,56.99850291644355,31.361925497905236,27.59909183341196
31,2017-06-20 02:54:00,4.14e-05,2.884e-05,1.775e-05,1.8015463971056336,2.0126623686240412,1.1574080004701284,1.1447380874062096,1.1153228652344116,47.91669121946331,33.014246440795084,19.796980857910807
32,2017-06-20 02:59:00,4.222e-05,3.002e-05,1.779e-05,1.6994520073270032,2.169608815887872,1.1565919516068817,1.1439575189283213,1.116002219845881,48.83131219684254,34.341604718228204,19.853679491058223
33,2017-06-20 03:04:00,4.457e-05,3.171e-05,1.944e-05,1.6964554671233365,2.0289231895607993,1.1565667187651059,1.1439333831666227,1.1153983042727291,51.54817865536077,36.27412758021361,21.683343035061856
34,2017-06-20 03:09:00,4.643e-05,3.232e-05,2.031e-05,1.8052439971099912,1.9263928338998497,1.1574360208116905,1.1447648894720515,1.1149014548843599,53.73975444628679,36.998801227736706,22.64364854870135
35,2017-06-20 03:14:00,4.7499999999999996e-05,3.381e-05,2.072e-05,1.6941840637858532,2.030407294545113,1.1565475416106816,1.1439150398015214,1.1154051286070275,54.936008226507376,38.67576749568944,23.111194264737613
36,2017-06-20 03:19:00,4.938e-05,3.527e-05,2.161e-05,1.6769401177091299,2.031316950083588,1.1564005239345634,1.1437744141982777,1.1154093064567485,57.10305787188874,40.34092358877326,24.103995112530338
37,2017-06-20 03:24:00,5.119e-05,3.557e-05,2.198e-05,1.814124447372489,1.9960421773578914,1.1575028949768227,1.1448288560647868,1.1152444807820765,59.252573193863554,40.72156241022447,24.51307368759004
38,2017-06-20 03:29:00,5.412e-05,3.839e-05,2.351e-05,1.7112951818849476,2.0333677400714087,1.1566909422529033,1.1440522056332116,1.1154187113580691,62.60011379472712,43.92016417425899,26.223493904028206
39,2017-06-20 03:34:00,5.339e-05,3.746e-05,2.259e-05,1.7658271661443805,2.097205394628286,1.157131918724573,1.144474009214809,1.1157020306504726,61.77927314070495,42.87199638518674,25.203708872394174
40,2017-06-20 03:39:00,5.425e-05,3.812e-05,2.334e-05,1.7584227374201813,2.03419417798413,1.1570734438582424,1.144418076733971,1.1154224959446137,62.77123432930964,43.62521708509897,26.033961055347287
41,2017-06-20 03:44:00,4.914e-05,2.721e-05,2.483e-05,2.9455661821302863,0.3795454164026266,1.1625816748486224,1.1496868194204213,1.0960539676778558,57.129263502061306,31.282978356429663,27.215020017441162
42,2017-06-20 03:54:00,5.378e-05,3.732e-05,2.254e-05,1.8207555120099175,2.0908673363587034,1.1575524443008784,1.1448762510704054,1.1156747033607977,62.253170454501245,42.72678168994753,25.14730781375238
43,2017-06-20 03:59:00,5.433e-05,3.751e-05,2.311e-05,1.846153946974836,2.008367925702603,1.157739218631836,1.1450549047782779,1.1153027363559003,62.89997174826766,42.9510094782332,25.774646237184857
44,2017-06-20 04:04:00,5.295e-05,3.772e-05,2.259e-05,1.6901202913612652,2.12588636061692,1.1565131228557322,1.1438821175141785,1.1158235495928923,61.23736985521102,43.14723347263481,25.206453985303437
45,2017-06-20 04:09:00,5.552e-05,3.864e-05,2.346e-05,1.8062194184331952,2.069111421196192,1.157443395281087,1.1447719433123438,1.1155795714858494,64.26125730600594,44.23398788958896,26.171496747058026
46,2017-06-20 04:14:00,5.553e-05,3.939e-05,2.382e-05,1.7113183241818812,2.085678069322378,1.15669113454136,1.1440523895613006,1.1156521999038003,64.23105870108172,45.06422362481963,26.57483540170852
47,2017-06-20 04:19:00,5.553e-05,3.871e-05,2.312e-05,1.7980973745716389,2.1371517874253256,1.1573817702844231,1.1447129976633612,1.1158703350653212,64.26940970389401,44.311840139548714,25.798922146710225
48,2017-06-20 04:24:00,5.423e-05,3.832e-05,2.365e-05,1.7305083183698198,2.0011806356883004,1.1568490614664027,1.144203450098298,1.1152688541450333,62.735924603323014,43.84587620776678,26.376108400530036
49,2017-06-20 04:29:00,5.264e-05,3.754e-05,2.287e-05,1.6846966871775384,2.054970958802043,1.1564669683445838,1.1438379697209062,1.115516620553967,60.876421213658894,42.93967738332283,25.511865112069227
50,2017-06-20 04:34:00,5.362e-05,3.743e-05,2.289e-05,1.7912411678429239,2.0391781130199114,1.1573293586594302,1.1446628648046722,1.1154452531700785,62.05600021131865,42.84473102963887,25.532541845063093
51,2017-06-20 04:39:00,5.265e-05,3.693e-05,2.243e-05,1.76728350344708,2.067592584479224,1.1571433689651052,1.144484961618796,1.1155728524754693,60.923598376012784,42.26582963258214,25.022299081024777
52,2017-06-20 04:44:00,4.911e-05,2.734e-05,2.496e-05,2.9187712107462227,0.3776559588050368,1.1625159999461676,1.149623999948508,1.0960086798939521,57.0911607573563,31.430720158592212,27.356376650153045
53,2017-06-20 04:54:00,5.427e-05,3.843e-05,2.341e-05,1.719898277641923,2.0553611526472197,1.156762119262036,1.1441202879897736,1.1155183695997768,62.7774802123507,43.968542667447004,26.114285032330777
54,2017-06-20 04:59:00,5.499e-05,3.871e-05,2.366e-05,1.7494003552520667,2.0414161022565995,1.1570016038427515,1.1443493601974144,1.115455435246521,63.62351819531291,44.297763733241915,26.391675597932686
55,2017-06-20 05:04:00,5.519e-05,3.905e-05,2.422e-05,1.7239134013514337,1.9806769956495878,1.1567951290587482,1.1441518625779328,1.115170847116518,63.84352317275231,44.67913023366828,27.009437917162067
56,2017-06-20 05:09:00,5.367e-05,3.838e-05,2.415e-05,1.6709848682037796,1.9209162361420524,1.1563491591156265,1.1437252826323383,1.1148734556031934,62.06125936973567,43.89617634742915,26.924193952817124
57,2017-06-20 05:14:00,5.565e-05,3.937e-05,2.472e-05,1.7246064352788466,1.92978729120528,1.156800813342752,1.144157299719154,1.1149187323376961,64.37596526252416,45.0454728899431,27.560791063387846
58,2017-06-20 05:19:00,5.599e-05,3.968e-05,2.461e-05,1.7158749569843073,1.9808025537633245,1.1567289088630444,1.1440885215211727,1.1151714534177812,64.76525160724185,45.397432533960135,27.444369468611598
59,2017-06-20 05:24:00,5.534e-05,3.973e-05,2.532e-05,1.6514090598483828,1.8680881167496488,1.156178143489034,1.1435617024677716,1.1145953486455844,63.98289846068314,45.43370643904456,28.2215542277062
60,2017-06-20 05:29:00,5.539e-05,3.976e-05,2.541e-05,1.6521480104162551,1.856505083617897,1.1561846599969272,1.1435679356492348,1.1145323824239608,64.0410683172298,45.468261121413576,28.320267837392844
61,2017-06-20 05:34:00,5.652e-05,3.96e-05,2.539e-05,1.7728818786248397,1.8430499739904458,1.1571872304422113,1.1445269160751586,1.1144583178741392,65.40422226459378,45.32326587657628,28.296096690824392
62,2017-06-20 05:39:00,5.495e-05,3.926e-05,2.499e-05,1.675468813356107,1.8731406174083538,1.156387862175628,1.1437623029506008,1.114622586781818,63.54351302655076,44.90410801384059,27.85441844367763
63,2017-06-20 05:44:00,4.876e-05,2.7300000000000003e-05,2.512e-05,2.8904250373296567,0.34508894844144605,1.1624445805993695,1.1495556857907012,1.0952144923589544,56.680797750025256,31.382870222086147,27.511788048056935
64,2017-06-20 05:54:00,5.325e-05,3.878e-05,2.487e-05,1.5801667206302985,1.8420907412333998,1.1555267250046195,1.1429386065261575,1.1144529995607724,61.531798106495984,44.32315916108439,27.71644609907641
65,2017-06-20 05:59:00,5.3200000000000006e-05,3.843e-05,2.456e-05,1.6206650952290458,1.8565080560652207,1.1559027124172685,1.143298246659996,1.1145323986761417,61.49402430059869,43.93695161914365,27.372915711486037
66,2017-06-20 06:04:00,5.262e-05,3.811e-05,2.429e-05,1.6077063967081708,1.867673455006569,1.1557840562558832,1.143184749462149,1.1145931070787192,60.81735704018458,43.566770802002495,27.073466570942088
67,2017-06-20 06:09:00,5.253e-05,3.807e-05,2.387e-05,1.6044089737666212,1.9356450023898542,1.1557536172339689,1.14315563387597,1.1149484099298717,60.711737513300385,43.51993498165818,26.613818545026035
68,2017-06-20 06:14:00,5.162e-05,3.755e-05,2.393e-05,1.5858609317489851,1.8682063100496478,1.1555805145425964,1.1429900573885703,1.1145959874014142,59.65106616068882,42.919276654940816,26.67228197851584
69,2017-06-20 06:19:00,5.155e-05,3.76e-05,2.445e-05,1.5724675660310157,1.7845835292479135,1.1554535073003327,1.1428685722003182,1.1141246564657152,59.563628301332145,42.97185831473197,27.24034785058674
70,2017-06-20 06:24:00,5.175e-05,3.744e-05,2.398e-05,1.6130146945005115,1.8473863919161286,1.1558328476156106,1.14323141945841,1.1144822968947445,59.81434986410785,42.80258434452287,26.725285479535973
71,2017-06-20 06:29:00,5.378e-05,3.8900000000000004e-05,2.498e-05,1.6141240726272885,1.8366021246172775,1.1558430118149379,1.1432411417360275,1.1144224704974703,62.16123717540736,44.47208041353148,27.83827331302681
72,2017-06-20 06:34:00,5.179e-05,3.812e-05,2.472e-05,1.5271686827217887,1.7959974795097229,1.1550111176076232,1.1424454168420741,1.114191336081769,59.8180257808988,43.55001929001987,27.542809827941333
73,2017-06-20 06:39:00,5.188e-05,3.761e-05,2.3899999999999998e-05,1.6029415068562785,1.880028390573215,1.155740038512494,1.1431426455336897,1.1146594979205768,59.959793198028194,42.993594898522076,26.64036200030179
74,2017-06-20 06:44:00,4.92e-05,2.735e-05,2.502e-05,2.9260729538908707,0.3692165550604549,1.1625340714196126,1.1496412857057163,1.0958053506753447,57.196676313844954,31.442689164051345,27.417049873897124
75,2017-06-20 06:54:00,4.968e-05,3.649e-05,2.355e-05,1.5376644131632349,1.8158429885943135,1.155115409955037,1.1425451747396005,1.114305475649339,57.38613356656623,41.69147342624802,26.241893951541932
76,2017-06-20 06:59:00,5.016e-05,3.644e-05,2.377e-05,1.5924139954614287,1.7716003780149223,1.155642039223192,1.1430489070830532,1.1140478786616264,57.96700468743531,41.65270217410645,26.480918075786857
77,2017-06-20 07:04:00,5.116e-05,3.723e-05,2.439e-05,1.583903858478256,1.7537654191510412,1.155562061868656,1.1429724070048013,1.1139407705269315,59.118555085200434,42.55286271278875,27.16901539315186
78,2017-06-20 07:09:00,5.28e-05,3.882e-05,2.515e-05,1.5327380625406961,1.799941860359513,1.155066594857296,1.1424984820374133,1.1142142025378385,60.98751620846523,44.351791072692386,28.02248719382664
79,2017-06-20 07:14:00,5.222e-05,3.796e-05,2.504e-05,1.5893331549718475,1.7252234161601077,1.1556131643821803,1.1430212876699115,1.1137653362681916,60.34611944403745,43.38908807994984,27.88868402015552
80,2017-06-20 07:19:00,5.234e-05,3.716e-05,2.414e-05,1.7069158123337769,1.7886839412875886,1.1566544740227633,1.1440173229782953,1.1141486984703324,60.53929517035143,42.51168372187346,26.895549581073823
81,2017-06-20 07:24:00,5.301e-05,3.897e-05,2.48e-05,1.533300390176454,1.8740446658358103,1.1550721791152865,1.1425038235015783,1.1146274460269543,61.23037621490134,44.52337400185651,27.64276066146847
82,2017-06-20 07:29:00,5.332e-05,3.846e-05,2.486e-05,1.6280043002666131,1.80940011806829,1.15596923486658,1.1433618768289024,1.1142686681204939,61.636279603086045,43.97369778283959,27.700719089475477
83,2017-06-20 07:34:00,5.334e-05,3.895e-05,2.48e-05,1.5667845557270812,1.8719160265273038,1.1553991000318513,1.142816530465249,1.1146159976169352,61.62898799569895,44.512703861621446,27.642476740899994
84,2017-06-20 07:39:00,5.262e-05,3.802e-05,2.384e-05,1.6194887739010164,1.9354101595572766,1.1558920047872858,1.1432880045791427,1.114947223460839,60.82303729190698,43.467809934099,26.580341807306404
85,2017-06-20 07:44:00,4.943e-05,2.718e-05,2.489e-05,2.9803859363644563,0.36496326787561834,1.1626644311971077,1.1497659776667986,1.095702224726759,57.47050283407304,31.250639272983584,27.27202837344903
86,2017-06-20 07:54:00,5.217e-05,3.822e-05,2.425e-05,1.5505436780671364,1.8864589539227068,1.1552418999114045,1.1426661651326475,1.1146937301732174,60.26896991837796,43.672700831369795,27.03132295670052
87,2017-06-20 07:59:00,5.374e-05,3.971e-05,2.527e-05,1.5077166964882038,1.874196669695205,1.1548149118960882,1.1422577418136495,1.1146282626138293,62.05975336529578,45.35905492742002,28.166656196251466
88,2017-06-20 08:04:00,5.227e-05,3.792e-05,2.374e-05,1.5993561720552414,1.9419194478047097,1.1557067788624544,1.143110831955391,1.1149800066264908,60.408793331140494,43.34676274774843,26.46962535731289
89,2017-06-20 08:09:00,5.25e-05,3.812e-05,2.414e-05,1.5950215853612086,1.8944475310372402,1.155666409159987,1.1430722174573789,1.1147359508528076,60.67248648089932,43.57391292947528,26.909725853586774
90,2017-06-20 08:14:00,5.313e-05,3.883e-05,2.505e-05,1.562503164685622,1.8175301786612057,1.155357906705292,1.1427771281528878,1.1143150752937694,61.38416558325216,44.374035886176635,27.91359263610892
91,2017-06-20 08:19:00,5.511e-05,3.971e-05,2.553e-05,1.633163935557283,1.831750896971256,1.1560157103197648,1.1434063316102097,1.1143953468939585,63.70802579572224,45.40466542824143,28.45051320620276
92,2017-06-20 08:24:00,5.429999999999999e-05,3.942e-05,2.486e-05,1.5959028022390962,1.9116324587994868,1.1556746304548626,1.143080081304651,1.1148256402965735,62.75313243369904,45.06021680502935,27.714565417772818
93,2017-06-20 08:29:00,5.502e-05,4.054e-05,2.592e-05,1.5219343002186272,1.8546626921472609,1.1549586948958328,1.1423952733786225,1.1145222996466146,63.54582739316872,46.312704382769354,28.88841800684025
94,2017-06-20 08:34:00,5.817e-05,4.218e-05,2.705e-05,1.601746493835547,1.842160311708818,1.155728966123438,1.1431320545528536,1.1144533854548067,67.2287539594004,48.21731006103936,30.145964076552524
95,2017-06-20 08:39:00,6.007e-05,4.307e-05,2.813e-05,1.657859654245324,1.7664058856808638,1.1562348665617588,1.143615959319943,1.114016879971436,69.45502843436485,49.25553936790995,31.337294833596495
96,2017-06-20 08:44:00,4.953e-05,2.72e-05,2.499e-05,2.9867917281985057,0.3513870696476682,1.1626793445477668,1.1497802426109072,1.0953701039455408,57.58750793545089,31.274022599016675,27.373298897599064
97,2017-06-20 08:54:00,7.638e-05,5.897e-05,4.074e-05,1.2891371168529664,1.5334851348301137,1.1523266130425882,1.1398776298668234,1.1124476186308638,88.01470670419288,67.21858383324657,45.321115983021386
98,2017-06-20 08:59:00,7.407e-05,5.563e-05,3.741e-05,1.4266555825635896,1.645302668936937,1.1539549118930936,1.141435133115133,1.1132466046545737,85.47344032392145,63.49803645519484,41.6465554801276
99,2017-06-20 09:04:00,8.183e-05,6.154e-05,4.176e-05,1.4200207658080328,1.6078334686535123,1.1538813861121353,1.1413648041072597,1.112988759878876,94.42211382555602,70.23959004476076,46.47841061254186
100,2017-06-20 09:09:00,9.714e-05,7.243e-05,4.842e-05,1.462757967895356,1.669863128606065,1.1543465537794733,1.141809747093409,1.1134104508435863,112.13322423413803,82.70127998197562,53.91133402984645
101,2017-06-20 09:14:00,7.644e-05,5.575e-05,3.59e-05,1.5728689647730623,1.825080282758532,1.1554573384815263,1.1428722368084163,1.114357835442176,88.32315895352788,63.71512720206922,40.00544629237411
102,2017-06-20 09:19:00,7.431e-05,5.407e-05,3.461e-05,1.5845165037335325,1.8499462628377235,1.1555678422058429,1.14297793602298,1.114496403439308,85.8702463543162,61.80081700076253,38.57272052303445
103,2017-06-20 09:24:00,7.219e-05,5.331e-05,3.414e-05,1.5108215009579349,1.8479449850054819,1.1548464855627634,1.1422879427122083,1.1144853781848945,83.36836779277589,60.895370225987826,38.048530811232304
104,2017-06-20 09:29:00,6.484e-05,4.706e-05,2.948e-05,1.5971405931002447,1.939406729862191,1.1556861661711875,1.1430911154680923,1.1149673769382928,74.9346910145398,53.79386789392842,32.86923827214087
105,2017-06-20 09:34:00,6.173e-05,4.486e-05,2.806e-05,1.59078288226669,1.9455857219446742,1.1556267628745531,1.1430342949234855,1.1149983776012862,71.33684007224616,51.27651847026756,31.28685447549209
106,2017-06-20 09:39:00,6.318e-05,4.577e-05,2.886e-05,1.6064076519293724,1.912292121766027,1.1557720793212567,1.1431732932638106,1.1148290525044682,73.02167997151699,52.3230416326846,32.17396645527896
107,2017-06-20 09:44:00,4.946e-05,2.729e-05,2.498e-05,2.9632823367833474,0.3667443842128564,1.1626241409919207,1.1497274392096632,1.0957454633732961,57.50339001346039,31.37606181603171,27.37172167506494
108,2017-06-20 09:54:00,5.889e-05,4.347e-05,2.746e-05,1.5129276910939942,1.9046969938958878,1.1548678482898378,1.1423083766250621,1.1147896289731642,68.01016758578855,49.656145131891456,30.612123211603095
109,2017-06-20 09:59:00,6.017e-05,4.298e-05,2.7000000000000002e-05,1.6765726417754512,1.9277411685165209,1.1563973632533655,1.1437713909380016,1.1149083247967229,69.580429346955,49.15929438251531,30.102524769511522
110,2017-06-20 10:04:00,5.36e-05,3.863e-05,2.389e-05,1.6321261589504994,1.9927231575461448,1.1560063817944806,1.1433974086729815,1.1152286708974302,61.961942064184164,44.169441897037274,26.64281294773961
111,2017-06-20 10:09:00,5.504e-05,3.909e-05,2.411e-05,1.7052490550857056,2.0037977532207867,1.1566405524581405,1.1440040066990906,1.115281219921396,63.66149600729606,44.71911662186745,26.889430212304855
112,2017-06-20 10:14:00,5.5100000000000004e-05,3.881e-05,2.395e-05,1.7465019990632205,2.0015985428852416,1.15697838801413,1.144327153752646,1.1152708309118544,63.749509179578574,44.41133683714019,26.710736400338916
113,2017-06-20 10:19:00,4.836e-05,3.461e-05,2.052e-05,1.6670613879565448,2.1675990172102306,1.1563151510409158,1.1436927531695715,1.1159941770331039,55.91940070433869,39.583206187198876,22.90020051271929
114,2017-06-20 10:24:00,5.012e-05,3.664e-05,2.377e-05,1.5611626276594333,1.7942965993294056,1.1553449724547364,1.1427647562610521,1.1141814478334575,57.905890019431396,41.87090066940495,26.484093015001285
115,2017-06-20 10:29:00,5.1e-05,3.721e-05,2.4100000000000003e-05,1.5709722320928226,1.8011361637694576,1.155439221427395,1.1428549074522907,1.1142211084108022,58.927400292797145,42.525631106299734,26.852728712700337
116,2017-06-20 10:34:00,4.872e-05,3.559e-05,2.222e-05,1.564876840419227,1.9533417550352783,1.1553807667662472,1.1427989942981494,1.115037020299379,56.29015095685157,40.67221620707114,24.776122591052204
117,2017-06-20 10:39:00,4.864e-05,3.436e-05,2.12e-05,1.7319576221203123,2.002354440876009,1.1568608660958761,1.144214741483012,1.115274404330526,56.26971252690341,39.31521851735629,23.643817371807152
118,2017-06-20 10:44:00,4.906e-05,2.722e-05,2.486e-05,2.9356156874342054,0.3760621066920846,1.1625574911969208,1.1496636872318373,1.0959704107881625,57.03507051812094,31.29384556645061,27.245824412193716
119,2017-06-20 10:54:00,4.803e-05,3.237e-05,2.022e-05,1.9663745462675437,1.9512184485269968,1.1585616850624305,1.1458416117988464,1.115026471176733,55.64571773354854,37.09089297392865,22.54583524719354
120,2017-06-20 10:59:00,4.239e-05,2.913e-05,1.762e-05,1.8694504124243638,2.0846312106428537,1.1579064140809163,1.1452148308600067,1.1156476459882956,49.08365289289004,33.360108022952,19.657711522313768
121,2017-06-20 11:04:00,3.905e-05,2.682e-05,1.622e-05,1.8721966232634246,2.085331481262473,1.1579258678391682,1.1452334388026824,1.115650692747034,45.21700513911952,30.715160828687942,18.09585423635689
