,Time Stamp,Raw Blue Data,Raw Green Data,Raw Red Data,S.A.E. (Blue:Green),S.A.E. (Green:Red),Blue Correction Factor,Green Correction Factor,Red Correction Factor,Corrected Blue Data,Corrected Green Data,Corrected Red Data
66,2017-06-19 21:59:00,6.561e-05,4.595e-05,2.786e-05,1.7749192214379341,2.0747952105498766,1.157203131528638,1.1445421258100015,1.1156046250034715,75.92409745959395,52.59171068096957,31.080744852596716
67,2017-06-19 22:04:00,6.756e-05,4.701e-05,2.809e-05,1.8072182690569343,2.135272483228491,1.1574509394320565,1.1447791594567496,1.1158625668715645,78.19738546802972,53.8160682860618,31.34457950342225
68,2017-06-19 22:09:00,6.683e-05,4.617e-05,2.804e-05,1.842929004418753,2.06789650467762,1.1577157652314036,1.1450324710909077,1.1155741977705818,77.3701445904147,52.86614919026721,31.280700505487115
69,2017-06-19 22:14:00,6.371e-05,4.431e-05,2.701e-05,1.8095873444834363,2.0525750358097383,1.1574688025580402,1.1447962459250818,1.1155058658434849,73.74233741097274,50.72592165694038,30.129813436432528
70,2017-06-19 22:19:00,5.417e-05,3.786e-05,2.333e-05,1.7851739790087953,2.0075921815323237,1.1572826779628336,1.1446182137035796,1.115299091067289,62.69000266524669,43.33524557081753,26.01992779459985
71,2017-06-19 22:24:00,5.163e-05,3.505e-05,2.147e-05,1.9301636669914917,2.0323221988525835,1.158324275554905,1.145614524443822,1.115413918927053,59.80428234689974,40.15378908175596,23.947936839363827
72,2017-06-19 22:29:00,4.774e-05,3.263e-05,1.914e-05,1.8963282577411933,2.2120052035609636,1.1580945349195608,1.1453947725317537,1.1161681686126448,55.28743309705984,37.374231427711116,21.36345874724602
73,2017-06-19 22:34:00,4.212e-05,2.897e-05,1.762e-05,1.8650549579378213,2.061792795417915,1.1578751659222426,1.1451849413169275,1.1155471013503204,48.76970198864487,33.17600774995139,19.655939925792648
74,2017-06-19 22:39:00,4.178e-05,2.883e-05,1.791e-05,1.8488062924368749,1.9740140794169634,1.157758451215346,1.1450733011625047,1.1151385634431097,48.371148091777165,33.012463272515014,19.972131671266094
75,2017-06-19 22:44:00,4.906e-05,2.7399999999999995e-05,2.495e-05,2.9027707513286867,0.3884076642604635,1.1624759351311513,1.1495856770819708,1.0962652457692965,57.03106937753428,31.49864755204599,27.351817881943948
76,2017-06-19 22:54:00,3.571e-05,2.42e-05,1.512e-05,1.9388886232125555,1.950283011429008,1.1583822676015125,1.145669995097099,1.1150218165766603,41.36583077605002,27.7252138813498,16.859129866639105
77,2017-06-19 22:59:00,3.175e-05,2.266e-05,1.428e-05,1.6808207544307705,1.9146515201560819,1.1564338307096245,1.143806272852684,1.114841238448263,36.71677412503058,25.918650142841823,15.919932885041199
78,2017-06-19 23:04:00,3.422e-05,2.376e-05,1.483e-05,1.8179374578308072,1.9545004075931227,1.1575314270854995,1.1448561476469994,1.1150427673384498,39.61072543486579,27.201782068092708,16.53608423962921
79,2017-06-19 23:09:00,3.317e-05,2.352e-05,1.478e-05,1.713228377151753,1.9264067226923622,1.1567069897675242,1.1440675554298056,1.1149015256965034,38.36797085058878,26.908468903709025,16.478244549794322
80,2017-06-19 23:14:00,3.167e-05,2.224e-05,1.457e-05,1.7614798730531962,1.7537080864109285,1.157097639412081,1.144441220307208,1.1139404231247443,36.645282240180606,25.45237273963231,16.230111964927524
81,2017-06-19 23:19:00,2.823e-05,2.017e-05,1.255e-05,1.6753262828188413,1.967455795704182,1.1563866345955152,1.1437611287435363,1.1151065759861603,32.64479469463139,23.069661966757124,13.99458752862631
82,2017-06-19 23:24:00,2.692e-05,1.864e-05,1.173e-05,1.8316560605552286,1.920534899665971,1.157633185880081,1.1449534821461644,1.1148715002920266,31.16348536389178,21.341932907204505,13.077442698425472
83,2017-06-19 23:29:00,2.627e-05,1.877e-05,1.181e-05,1.6752209500486634,1.9211696338323065,1.1563857272780924,1.1437602608746968,1.1148747544931277,30.37825305559549,21.46838009661806,13.166670850563838
84,2017-06-19 23:34:00,2.804e-05,1.961e-05,1.263e-05,1.7819862593020233,1.8243529253854234,1.1572580380515918,1.1445946450928268,1.1143537300793327,32.44951538696663,22.445500990270332,14.07428761090197
85,2017-06-19 23:39:00,2.884e-05,1.998e-05,1.292e-05,1.8290241051442773,1.8077274701507802,1.1576137712157386,1.144934911597663,1.1142590735982691,33.38558116186189,22.875799533721306,14.396227230889638
86,2017-06-19 23:44:00,4.875e-05,2.746e-05,2.51e-05,2.8602820944141754,0.37262310409932625,1.16236638006206,1.149480885276753,1.0958876307096928,56.66536102802542,31.56474510969964,27.50677953081329
87,2017-06-19 23:54:00,3.474e-05,2.376e-05,1.469e-05,1.8930928875470314,1.9938314951167995,1.1580721570027606,1.145373367567858,1.1152339562112394,40.23142673427591,27.214071213412304,16.382786816743106
88,2017-06-19 23:59:00,3.725e-05,2.576e-05,1.548e-05,1.8379815883928148,2.111750247101511,1.1576796377965384,1.14499791441408,1.1157640915531666,43.123566507921055,29.495146275306706,17.27202813724302
