,CRDS Time,Averaged Extinction
1329,2017-04-12 00:54:05,9.354140764682581
1330,2017-04-12 00:55:05,10.472906714749934
1331,2017-04-12 00:56:05,10.661755748151156
1332,2017-04-12 00:57:05,10.219810710666648
1333,2017-04-12 00:58:05,9.610751040623704
1334,2017-04-12 00:59:05,10.203701206722087
1335,2017-04-12 01:00:05,11.757491059915413
1336,2017-04-12 01:01:05,9.89769506009841
1337,2017-04-12 01:02:05,10.418802216669174
1338,2017-04-12 01:03:05,12.320766747003452
1339,2017-04-12 01:04:05,10.980892726040056
1340,2017-04-12 01:05:05,10.624974372354474
1341,2017-04-12 01:06:05,11.524867447277684
1342,2017-04-12 01:07:05,12.051835995653978
1343,2017-04-12 01:08:05,12.302729565248084
1344,2017-04-12 01:09:05,10.222064796348295
1345,2017-04-12 01:10:05,10.420753533242936
1346,2017-04-12 01:11:05,10.955497696617167
1347,2017-04-12 01:12:05,9.754964802720746
1348,2017-04-12 01:13:05,9.803962295272864
1349,2017-04-12 01:14:05,
1350,2017-04-12 01:15:05,
1351,2017-04-12 01:16:05,
1352,2017-04-12 01:17:05,
1353,2017-04-12 01:18:05,
1354,2017-04-12 01:19:05,
1355,2017-04-12 01:20:05,
1356,2017-04-12 01:21:05,
1357,2017-04-12 01:22:05,
1358,2017-04-12 01:23:05,
1359,2017-04-12 01:24:05,9.893176529186997
1360,2017-04-12 01:25:05,9.386239117674211
1361,2017-04-12 01:26:05,10.338782321505319
1362,2017-04-12 01:27:05,10.408132424471022
1363,2017-04-12 01:28:05,9.272731338745075
1364,2017-04-12 01:29:05,9.296377136102395
1365,2017-04-12 01:30:05,8.928394279272782
1366,2017-04-12 01:31:05,9.879483331160625
1367,2017-04-12 01:32:05,10.391927788135979
1368,2017-04-12 01:33:05,8.729638774327075
1369,2017-04-12 01:34:05,9.938208042977534
1370,2017-04-12 01:35:05,10.697767910843615
1371,2017-04-12 01:36:05,9.302806103537746
1372,2017-04-12 01:37:05,9.055696718165997
1373,2017-04-12 01:38:05,9.085796523494617
1374,2017-04-12 01:39:05,9.00274145629009
1375,2017-04-12 01:40:05,8.70085555876835
1376,2017-04-12 01:41:05,8.715963339371575
1377,2017-04-12 01:42:05,8.514208277670564
1378,2017-04-12 01:43:05,9.15038320812273
1379,2017-04-12 01:44:05,
1380,2017-04-12 01:45:05,
1381,2017-04-12 01:46:05,
1382,2017-04-12 01:47:05,
1383,2017-04-12 01:48:05,
1384,2017-04-12 01:49:05,
1385,2017-04-12 01:50:05,
1386,2017-04-12 01:51:05,
1387,2017-04-12 01:52:05,
1388,2017-04-12 01:53:05,
1389,2017-04-12 01:54:05,8.514774962110458
1390,2017-04-12 01:55:05,9.63553930385293
1391,2017-04-12 01:56:05,8.987793495483336
1392,2017-04-12 01:57:05,8.63282219124552
1393,2017-04-12 01:58:05,8.867319388877833
1394,2017-04-12 01:59:05,8.806776999831373
1395,2017-04-12 02:00:05,10.107686979387903
1396,2017-04-12 02:01:05,9.091427747850682
1397,2017-04-12 02:02:05,9.595128642403143
1398,2017-04-12 02:03:05,9.917976422709389
1399,2017-04-12 02:04:05,8.56506333549359
1400,2017-04-12 02:05:05,9.166907930520177
1401,2017-04-12 02:06:05,10.481327272599199
1402,2017-04-12 02:07:05,9.60782945835889
1403,2017-04-12 02:08:05,9.93708683503431
1404,2017-04-12 02:09:05,11.040185396397643
1405,2017-04-12 02:10:05,11.073992423589015
1406,2017-04-12 02:11:05,11.422537313042122
1407,2017-04-12 02:12:05,11.511619384485277
1408,2017-04-12 02:13:05,11.241913788638588
1409,2017-04-12 02:14:05,
1410,2017-04-12 02:15:05,
1411,2017-04-12 02:16:05,
1412,2017-04-12 02:17:05,
1413,2017-04-12 02:18:05,
1414,2017-04-12 02:19:05,
1415,2017-04-12 02:20:05,
1416,2017-04-12 02:21:05,
1417,2017-04-12 02:22:05,
1418,2017-04-12 02:23:05,
1419,2017-04-12 02:24:05,9.258229307366976
1420,2017-04-12 02:25:05,8.97230257582047
1421,2017-04-12 02:26:05,9.256955324450189
1422,2017-04-12 02:27:05,7.675563063062233
1423,2017-04-12 02:28:05,8.46080492139531
1424,2017-04-12 02:29:05,8.765826337926054
1425,2017-04-12 02:30:05,7.818187918443756
1426,2017-04-12 02:31:05,8.227283999919539
1427,2017-04-12 02:32:05,8.654649169005825
1428,2017-04-12 02:33:05,8.285532003440741
1429,2017-04-12 02:34:05,8.943484182470785
1430,2017-04-12 02:35:05,8.281191513828494
1431,2017-04-12 02:36:05,9.308583283375215
1432,2017-04-12 02:37:05,7.743611914356148
1433,2017-04-12 02:38:05,6.9370206852028025
1434,2017-04-12 02:39:05,7.512154218499575
1435,2017-04-12 02:40:05,7.340007561349024
1436,2017-04-12 02:41:05,7.085053310059891
1437,2017-04-12 02:42:05,7.770595894668676
1438,2017-04-12 02:43:05,7.9992577495606225
1439,2017-04-12 02:44:05,
1440,2017-04-12 02:45:05,
1441,2017-04-12 02:46:05,
1442,2017-04-12 02:47:05,
1443,2017-04-12 02:48:05,
1444,2017-04-12 02:49:05,
1445,2017-04-12 02:50:05,
1446,2017-04-12 02:51:05,
1447,2017-04-12 02:52:05,
1448,2017-04-12 02:53:05,
1449,2017-04-12 02:54:05,7.7619460830012565
1450,2017-04-12 02:55:05,8.236171296946921
1451,2017-04-12 02:56:05,8.218389120661872
1452,2017-04-12 02:57:05,9.090627292179944
1453,2017-04-12 02:58:05,7.561498608745599
1454,2017-04-12 02:59:05,9.381444021658277
1455,2017-04-12 03:00:05,8.171368558163868
1456,2017-04-12 03:01:05,8.381172137997991
1457,2017-04-12 03:02:05,7.749564515493623
1458,2017-04-12 03:03:05,8.522570397983058
1459,2017-04-12 03:04:05,8.462910529902295
1460,2017-04-12 03:05:05,8.752898027137542
1461,2017-04-12 03:06:05,7.539373840746865
1462,2017-04-12 03:07:05,8.193423890707058
1463,2017-04-12 03:08:05,8.14648507887216
1464,2017-04-12 03:09:05,8.098826593478135
1465,2017-04-12 03:10:05,9.698583868248338
1466,2017-04-12 03:11:05,8.459450029550942
1467,2017-04-12 03:12:05,8.157606876397514
1468,2017-04-12 03:13:05,7.8480656328750955
1469,2017-04-12 03:14:05,
1470,2017-04-12 03:15:05,
1471,2017-04-12 03:16:05,
1472,2017-04-12 03:17:05,
1473,2017-04-12 03:18:05,
1474,2017-04-12 03:19:05,
1475,2017-04-12 03:20:05,
1476,2017-04-12 03:21:05,
1477,2017-04-12 03:22:05,
1478,2017-04-12 03:23:05,
1479,2017-04-12 03:24:05,8.333378025441311
1480,2017-04-12 03:25:05,7.809470223281848
1481,2017-04-12 03:26:05,7.678707473097586
1482,2017-04-12 03:27:05,6.3696572568627925
1483,2017-04-12 03:28:05,8.570541250657156
1484,2017-04-12 03:29:05,9.57176861475103
1485,2017-04-12 03:30:05,8.496463314636395
1486,2017-04-12 03:31:05,9.381914553005839
1487,2017-04-12 03:32:05,8.354828140942184
1488,2017-04-12 03:33:05,7.894026360886303
1489,2017-04-12 03:34:05,7.884418087021578
1490,2017-04-12 03:35:05,7.788194100735499
1491,2017-04-12 03:36:05,7.270354911277446
1492,2017-04-12 03:37:05,9.366995254064168
1493,2017-04-12 03:38:05,8.191972444804025
1494,2017-04-12 03:39:05,8.435658154682223
1495,2017-04-12 03:40:05,8.949354616528977
1496,2017-04-12 03:41:05,7.6962591358454615
1497,2017-04-12 03:42:05,7.417920502013313
1498,2017-04-12 03:43:05,8.144661592567434
1499,2017-04-12 03:44:05,
1500,2017-04-12 03:45:05,
1501,2017-04-12 03:46:05,
1502,2017-04-12 03:47:05,
1503,2017-04-12 03:48:05,
1504,2017-04-12 03:49:05,
1505,2017-04-12 03:50:05,
1506,2017-04-12 03:51:05,
1507,2017-04-12 03:52:05,
1508,2017-04-12 03:53:05,
1509,2017-04-12 03:54:05,6.8513814205902195
1510,2017-04-12 03:55:05,8.218011572407505
1511,2017-04-12 03:56:05,7.897604909654407
1512,2017-04-12 03:57:05,7.303940395458175
1513,2017-04-12 03:58:05,7.207423322716592
1514,2017-04-12 03:59:05,7.104722999111274
1515,2017-04-12 04:00:05,6.87387614430295
1516,2017-04-12 04:01:05,6.743706725386051
1517,2017-04-12 04:02:05,6.758675836852319
1518,2017-04-12 04:03:05,5.961409941074989
1519,2017-04-12 04:04:05,6.3932213196553525
1520,2017-04-12 04:05:05,6.350705182735598
1521,2017-04-12 04:06:05,6.384826485864171
1522,2017-04-12 04:07:05,6.891086844698492
1523,2017-04-12 04:08:05,6.208906798833755
1524,2017-04-12 04:09:05,7.431777925181319
1525,2017-04-12 04:10:05,6.746822616100689
1526,2017-04-12 04:11:05,7.530887101871266
1527,2017-04-12 04:12:05,6.63264077248956
1528,2017-04-12 04:13:05,5.991314379877858
1529,2017-04-12 04:14:05,
1530,2017-04-12 04:15:05,
1531,2017-04-12 04:16:05,
1532,2017-04-12 04:17:05,
1533,2017-04-12 04:18:05,
1534,2017-04-12 04:19:05,
1535,2017-04-12 04:20:05,
1536,2017-04-12 04:21:05,
1537,2017-04-12 04:22:05,
1538,2017-04-12 04:23:05,
1539,2017-04-12 04:24:05,5.367356146844644
1540,2017-04-12 04:25:05,7.033229637344533
1541,2017-04-12 04:26:05,6.935668370752955
1542,2017-04-12 04:27:05,5.607583638897108
1543,2017-04-12 04:28:05,6.027339843677837
1544,2017-04-12 04:29:05,7.002511819688339
1545,2017-04-12 04:30:05,6.641610660728549
1546,2017-04-12 04:31:05,6.418771449190062
1547,2017-04-12 04:32:05,6.441630080890623
1548,2017-04-12 04:33:05,6.571824672321136
1549,2017-04-12 04:34:05,6.085530087110673
1550,2017-04-12 04:35:05,7.222710382295067
1551,2017-04-12 04:36:05,7.78557029841386
1552,2017-04-12 04:37:05,6.186152567449208
1553,2017-04-12 04:38:05,6.498794419414585
1554,2017-04-12 04:39:05,6.264118378611738
1555,2017-04-12 04:40:05,7.041821453734248
1556,2017-04-12 04:41:05,7.582118730406138
1557,2017-04-12 04:42:05,5.756761678644022
1558,2017-04-12 04:43:05,6.32199301472845
1559,2017-04-12 04:44:05,
1560,2017-04-12 04:45:05,
1561,2017-04-12 04:46:05,
1562,2017-04-12 04:47:05,
1563,2017-04-12 04:48:05,
1564,2017-04-12 04:49:05,
1565,2017-04-12 04:50:05,
1566,2017-04-12 04:51:05,
1567,2017-04-12 04:52:05,
1568,2017-04-12 04:53:05,
1569,2017-04-12 04:54:05,6.019352006646222
1570,2017-04-12 04:55:05,5.682683930373624
1571,2017-04-12 04:56:05,6.647486557610749
1572,2017-04-12 04:57:05,6.356239917260675
1573,2017-04-12 04:58:05,4.9620252827936
1574,2017-04-12 04:59:05,5.342964444666561
1575,2017-04-12 05:00:05,5.37413838693955
1576,2017-04-12 05:01:05,7.118748957230931
1577,2017-04-12 05:02:05,5.674191242324864
1578,2017-04-12 05:03:05,6.316897273789217
1579,2017-04-12 05:04:05,5.5783277254275445
1580,2017-04-12 05:05:05,4.976909306911808
1581,2017-04-12 05:06:05,6.0895763070698985
1582,2017-04-12 05:07:05,6.104159554251644
1583,2017-04-12 05:08:05,5.6907548945781485
1584,2017-04-12 05:09:05,5.8510293059462635
1585,2017-04-12 05:10:05,5.304236320691172
1586,2017-04-12 05:11:05,6.058127939132741
1587,2017-04-12 05:12:05,5.580105265896219
1588,2017-04-12 05:13:05,5.719752855593123
1589,2017-04-12 05:14:05,
1590,2017-04-12 05:15:05,
1591,2017-04-12 05:16:05,
1592,2017-04-12 05:17:05,
1593,2017-04-12 05:18:05,
1594,2017-04-12 05:19:05,
1595,2017-04-12 05:20:05,
1596,2017-04-12 05:21:05,
1597,2017-04-12 05:22:05,
1598,2017-04-12 05:23:05,
1599,2017-04-12 05:24:05,5.992872828097912
1600,2017-04-12 05:25:05,6.735062931524655
1601,2017-04-12 05:26:05,6.456800211676598
1602,2017-04-12 05:27:05,6.567723160060434
1603,2017-04-12 05:28:05,5.9602159701235164
1604,2017-04-12 05:29:05,6.003790316583399
1605,2017-04-12 05:30:05,6.604909150187074
1606,2017-04-12 05:31:05,5.851131416868089
1607,2017-04-12 05:32:05,5.307635917642854
1608,2017-04-12 05:33:05,5.339759333920747
1609,2017-04-12 05:34:05,5.818016222648049
1610,2017-04-12 05:35:05,6.078609979385273
1611,2017-04-12 05:36:05,6.221447232005079
1612,2017-04-12 05:37:05,5.1458000292035795
1613,2017-04-12 05:38:05,6.291774697055834
1614,2017-04-12 05:39:05,6.1745615125235656
1615,2017-04-12 05:40:05,7.343081049216712
1616,2017-04-12 05:41:05,6.2482168688961055
1617,2017-04-12 05:42:05,6.798857885545996
1618,2017-04-12 05:43:05,5.389083271251921
1619,2017-04-12 05:44:05,
1620,2017-04-12 05:45:05,
1621,2017-04-12 05:46:05,
1622,2017-04-12 05:47:05,
1623,2017-04-12 05:48:05,
1624,2017-04-12 05:49:05,
1625,2017-04-12 05:50:05,
1626,2017-04-12 05:51:05,
1627,2017-04-12 05:52:05,
1628,2017-04-12 05:53:05,
1629,2017-04-12 05:54:05,5.840295456945992
1630,2017-04-12 05:55:05,6.072217835845175
1631,2017-04-12 05:56:05,4.814583498504577
1632,2017-04-12 05:57:05,5.8873490075779324
1633,2017-04-12 05:58:05,5.281852745560994
1634,2017-04-12 05:59:05,5.72206214418853
1635,2017-04-12 06:00:05,6.318004974710102
1636,2017-04-12 06:01:05,6.88687461507494
1637,2017-04-12 06:02:05,5.539512792212078
1638,2017-04-12 06:03:05,5.23961844286379
1639,2017-04-12 06:04:05,5.813998201440359
1640,2017-04-12 06:05:05,4.9646983234645345
1641,2017-04-12 06:06:05,5.1081498869680475
1642,2017-04-12 06:07:05,5.505568133591404
1643,2017-04-12 06:08:05,6.28495725875989
1644,2017-04-12 06:09:05,6.340468875145257
1645,2017-04-12 06:10:05,6.3657009907113515
1646,2017-04-12 06:11:05,6.486750018579799
1647,2017-04-12 06:12:05,5.725209205825452
1648,2017-04-12 06:13:05,5.929450600655582
1649,2017-04-12 06:14:05,
1650,2017-04-12 06:15:05,
1651,2017-04-12 06:16:05,
1652,2017-04-12 06:17:05,
1653,2017-04-12 06:18:05,
1654,2017-04-12 06:19:05,
1655,2017-04-12 06:20:05,
1656,2017-04-12 06:21:05,
1657,2017-04-12 06:22:05,
1658,2017-04-12 06:23:05,
1659,2017-04-12 06:24:05,4.8912423076190885
1660,2017-04-12 06:25:05,6.274195968259109
1661,2017-04-12 06:26:05,5.390855968354679
1662,2017-04-12 06:27:05,5.9003051401889595
1663,2017-04-12 06:28:05,4.84991202857976
1664,2017-04-12 06:29:05,6.030898452914637
1665,2017-04-12 06:30:05,8.079655569535136
1666,2017-04-12 06:31:05,5.0394024240017385
1667,2017-04-12 06:32:05,5.079838232533995
1668,2017-04-12 06:33:05,5.5670966150637025
1669,2017-04-12 06:34:05,6.540235640329317
1670,2017-04-12 06:35:05,5.860855776597648
1671,2017-04-12 06:36:05,7.112363075849095
1672,2017-04-12 06:37:05,6.445317929848021
1673,2017-04-12 06:38:05,6.550751422312818
1674,2017-04-12 06:39:05,5.642501444964692
1675,2017-04-12 06:40:05,7.01548127951519
1676,2017-04-12 06:41:05,6.611202910611286
1677,2017-04-12 06:42:05,6.061841511787882
1678,2017-04-12 06:43:05,5.654469208183825
1679,2017-04-12 06:44:05,
1680,2017-04-12 06:45:05,
1681,2017-04-12 06:46:05,
1682,2017-04-12 06:47:05,
1683,2017-04-12 06:48:05,
1684,2017-04-12 06:49:05,
1685,2017-04-12 06:50:05,
1686,2017-04-12 06:51:05,
1687,2017-04-12 06:52:05,
1688,2017-04-12 06:53:05,
1689,2017-04-12 06:54:05,6.063497566420858
1690,2017-04-12 06:55:05,5.933228655687245
1691,2017-04-12 06:56:05,6.761147771695726
1692,2017-04-12 06:57:05,5.226121185505976
1693,2017-04-12 06:58:05,6.200722155280293
1694,2017-04-12 06:59:05,6.196910170736477
1695,2017-04-12 07:00:05,5.49193113005706
1696,2017-04-12 07:01:05,6.503837906392201
1697,2017-04-12 07:02:05,6.216461343938044
1698,2017-04-12 07:03:05,5.932317704436588
1699,2017-04-12 07:04:05,5.1057083513725585
1700,2017-04-12 07:05:05,5.798972214069928
1701,2017-04-12 07:06:05,5.930207556665504
1702,2017-04-12 07:07:05,5.659347770154359
1703,2017-04-12 07:08:05,5.916012469802211
1704,2017-04-12 07:09:05,6.185859514109642
1705,2017-04-12 07:10:05,8.144824258469063
1706,2017-04-12 07:11:05,6.945234460077493
1707,2017-04-12 07:12:05,6.448315807240056
1708,2017-04-12 07:13:05,6.843654678824715
1709,2017-04-12 07:14:05,
1710,2017-04-12 07:15:05,
1711,2017-04-12 07:16:05,
1712,2017-04-12 07:17:05,
1713,2017-04-12 07:18:05,
1714,2017-04-12 07:19:05,
1715,2017-04-12 07:20:05,
1716,2017-04-12 07:21:05,
1717,2017-04-12 07:22:05,
1718,2017-04-12 07:23:05,
1719,2017-04-12 07:24:05,5.927425099237369
1720,2017-04-12 07:25:05,5.7671955468497895
1721,2017-04-12 07:26:05,5.388990550193886
1722,2017-04-12 07:27:05,5.698496207945833
1723,2017-04-12 07:28:05,6.4214172641917235
1724,2017-04-12 07:29:05,6.705272176684672
1725,2017-04-12 07:30:05,8.806199311441363
1726,2017-04-12 07:31:05,8.285542060960465
1727,2017-04-12 07:32:05,7.651644489844933
1728,2017-04-12 07:33:05,7.90045635536882
1729,2017-04-12 07:34:05,7.331429999029802
1730,2017-04-12 07:35:05,8.862038502032954
1731,2017-04-12 07:36:05,8.39821037060269
1732,2017-04-12 07:37:05,6.980075549730334
1733,2017-04-12 07:38:05,6.798499576168707
1734,2017-04-12 07:39:05,7.581839144731577
1735,2017-04-12 07:40:05,7.244188445712842
1736,2017-04-12 07:41:05,7.370618806539077
1737,2017-04-12 07:42:05,6.510683985998509
1738,2017-04-12 07:43:05,6.6132365963922455
1739,2017-04-12 07:44:05,
1740,2017-04-12 07:45:05,
1741,2017-04-12 07:46:05,
1742,2017-04-12 07:47:05,
1743,2017-04-12 07:48:05,
1744,2017-04-12 07:49:05,
1745,2017-04-12 07:50:05,
1746,2017-04-12 07:51:05,
1747,2017-04-12 07:52:05,
1748,2017-04-12 07:53:05,
1749,2017-04-12 07:54:05,8.046895909748644
1750,2017-04-12 07:55:05,8.745193931341714
1751,2017-04-12 07:56:05,7.584732542257372
1752,2017-04-12 07:57:05,8.401577155831996
1753,2017-04-12 07:58:05,16.82157155818847
1754,2017-04-12 07:59:05,13.41220701784588
1755,2017-04-12 08:00:05,10.372940995863754
1756,2017-04-12 08:01:05,10.294696532872326
1757,2017-04-12 08:02:05,7.915446934928096
1758,2017-04-12 08:03:05,6.692945423623209
1759,2017-04-12 08:04:05,6.8508354258666255
1760,2017-04-12 08:05:05,7.566324547955955
1761,2017-04-12 08:06:05,6.625867306849892
1762,2017-04-12 08:07:05,7.272122658528001
1763,2017-04-12 08:08:05,7.060362003041233
1764,2017-04-12 08:09:05,7.370384743010485
1765,2017-04-12 08:10:05,7.472214783172075
1766,2017-04-12 08:11:05,7.246510276338791
1767,2017-04-12 08:12:05,6.373581875746882
1768,2017-04-12 08:13:05,9.436089079798503
1769,2017-04-12 08:14:05,
1770,2017-04-12 08:15:05,
1771,2017-04-12 08:16:05,
1772,2017-04-12 08:17:05,
1773,2017-04-12 08:18:05,
1774,2017-04-12 08:19:05,
1775,2017-04-12 08:20:05,
1776,2017-04-12 08:21:05,
1777,2017-04-12 08:22:05,
1778,2017-04-12 08:23:05,
1779,2017-04-12 08:24:05,6.875376366261004
1780,2017-04-12 08:25:05,6.168337303850251
1781,2017-04-12 08:26:05,7.264185830965998
1782,2017-04-12 08:27:05,7.00307629916877
1783,2017-04-12 08:28:05,6.7013929228969795
1784,2017-04-12 08:29:05,6.031047763516018
1785,2017-04-12 08:30:05,7.176666588200226
1786,2017-04-12 08:31:05,7.719252571306723
1787,2017-04-12 08:32:05,7.102496806123565
1788,2017-04-12 08:33:05,8.259970581128439
1789,2017-04-12 08:34:05,6.306928498532772
1790,2017-04-12 08:35:05,6.834572452174024
1791,2017-04-12 08:36:05,9.286084228395529
1792,2017-04-12 08:37:05,10.083260941830728
1793,2017-04-12 08:38:05,10.020973887827784
1794,2017-04-12 08:39:05,8.539947775719847
1795,2017-04-12 08:40:05,6.64383836296354
1796,2017-04-12 08:41:05,8.540989870672917
1797,2017-04-12 08:42:05,9.345904930267087
1798,2017-04-12 08:43:05,7.610584580538598
1799,2017-04-12 08:44:05,
1800,2017-04-12 08:45:05,
1801,2017-04-12 08:46:05,
1802,2017-04-12 08:47:05,
1803,2017-04-12 08:48:05,
1804,2017-04-12 08:49:05,
1805,2017-04-12 08:50:05,
1806,2017-04-12 08:51:05,
1807,2017-04-12 08:52:05,
1808,2017-04-12 08:53:05,
1809,2017-04-12 08:54:05,8.761587282251952
1810,2017-04-12 08:55:05,7.898014343231329
1811,2017-04-12 08:56:05,6.780090744258554
1812,2017-04-12 08:57:05,7.142457505414299
1813,2017-04-12 08:58:05,8.203958436333773
1814,2017-04-12 08:59:05,7.067237591519588
1815,2017-04-12 09:00:05,6.515605461290589
1816,2017-04-12 09:01:05,6.77279721962837
1817,2017-04-12 09:02:05,6.802007700102643
1818,2017-04-12 09:03:05,6.622497148645371
1819,2017-04-12 09:04:05,8.666007221771032
1820,2017-04-12 09:05:05,8.55444178670288
1821,2017-04-12 09:06:05,6.826694300655049
1822,2017-04-12 09:07:05,7.434381484128133
1823,2017-04-12 09:08:05,7.4142469021809925
1824,2017-04-12 09:09:05,7.226406089573848
1825,2017-04-12 09:10:05,7.8465622628677005
1826,2017-04-12 09:11:05,8.618508984451218
1827,2017-04-12 09:12:05,8.00435383099663
1828,2017-04-12 09:13:05,8.052348399995765
1829,2017-04-12 09:14:05,
1830,2017-04-12 09:15:05,
1831,2017-04-12 09:16:05,
1832,2017-04-12 09:17:05,
1833,2017-04-12 09:18:05,
1834,2017-04-12 09:19:05,
1835,2017-04-12 09:20:05,
1836,2017-04-12 09:21:05,
1837,2017-04-12 09:22:05,
1838,2017-04-12 09:23:05,
1839,2017-04-12 09:24:05,7.2708344699358145
1840,2017-04-12 09:25:05,8.271202516907266
1841,2017-04-12 09:26:05,7.769173746909726
1842,2017-04-12 09:27:05,7.683014374025459
1843,2017-04-12 09:28:05,8.04944729071433
1844,2017-04-12 09:29:05,8.01238797096873
1845,2017-04-12 09:30:05,8.402213879860971
1846,2017-04-12 09:31:05,7.707815761998426
1847,2017-04-12 09:32:05,8.654526479606405
1848,2017-04-12 09:33:05,8.792029039217228
1849,2017-04-12 09:34:05,9.032051750670721
1850,2017-04-12 09:35:05,10.424111239906832
1851,2017-04-12 09:36:05,8.760343991641212
1852,2017-04-12 09:37:05,8.227746083745451
1853,2017-04-12 09:38:05,7.769395092261188
1854,2017-04-12 09:39:05,8.783426081040611
1855,2017-04-12 09:40:05,8.062938351745336
1856,2017-04-12 09:41:05,7.532005912831415
1857,2017-04-12 09:42:05,7.6482627355808095
1858,2017-04-12 09:43:05,8.687374732818762
1859,2017-04-12 09:44:05,
1860,2017-04-12 09:45:05,
1861,2017-04-12 09:46:05,
1862,2017-04-12 09:47:05,
1863,2017-04-12 09:48:05,
1864,2017-04-12 09:49:05,
1865,2017-04-12 09:50:05,
1866,2017-04-12 09:51:05,
1867,2017-04-12 09:52:05,
1868,2017-04-12 09:53:05,
1869,2017-04-12 09:54:05,9.308131343963161
1870,2017-04-12 09:55:05,9.74939310515861
1871,2017-04-12 09:56:05,9.429172937320512
1872,2017-04-12 09:57:05,9.428639281804603
1873,2017-04-12 09:58:05,10.014068980972104
1874,2017-04-12 09:59:05,8.95563597273508
1875,2017-04-12 10:00:05,8.408781505820553
1876,2017-04-12 10:01:05,9.429552216400742
1877,2017-04-12 10:02:05,9.191553947122136
1878,2017-04-12 10:03:05,9.531541032332273
1879,2017-04-12 10:04:05,8.667131616493622
1880,2017-04-12 10:05:05,9.387732898363986
1881,2017-04-12 10:06:05,9.980562382905465
1882,2017-04-12 10:07:05,10.601424753505357
1883,2017-04-12 10:08:05,11.862430088709953
1884,2017-04-12 10:09:05,10.552846096559895
1885,2017-04-12 10:10:05,10.085002576192407
1886,2017-04-12 10:11:05,9.880470610593038
1887,2017-04-12 10:12:05,10.328062370103433
1888,2017-04-12 10:13:05,11.780420792321257
1889,2017-04-12 10:14:05,
1890,2017-04-12 10:15:05,
1891,2017-04-12 10:16:05,
1892,2017-04-12 10:17:05,
1893,2017-04-12 10:18:05,
1894,2017-04-12 10:19:05,
1895,2017-04-12 10:20:05,
1896,2017-04-12 10:21:05,
1897,2017-04-12 10:22:05,
1898,2017-04-12 10:23:05,
1899,2017-04-12 10:24:05,11.922491989300177
1900,2017-04-12 10:25:05,12.905546714120172
1901,2017-04-12 10:26:05,12.284191313146156
1902,2017-04-12 10:27:05,12.441518445963677
1903,2017-04-12 10:28:05,11.407877212546518
1904,2017-04-12 10:29:05,11.11904547649042
1905,2017-04-12 10:30:05,12.033129463762355
1906,2017-04-12 10:31:05,12.488280763774371
1907,2017-04-12 10:32:05,13.835578557631795
1908,2017-04-12 10:33:05,13.427298986412325
1909,2017-04-12 10:34:05,11.935986465233993
1910,2017-04-12 10:35:05,13.172026491030932
1911,2017-04-12 10:36:05,12.463289204703932
1912,2017-04-12 10:37:05,12.624169752068022
1913,2017-04-12 10:38:05,12.395815697768708
1914,2017-04-12 10:39:05,12.179092519492096
1915,2017-04-12 10:40:05,13.48611192521709
1916,2017-04-12 10:41:05,14.110840452362575
1917,2017-04-12 10:42:05,11.484395319486973
1918,2017-04-12 10:43:05,12.437286129478371
1919,2017-04-12 10:44:05,
1920,2017-04-12 10:45:05,
1921,2017-04-12 10:46:05,
1922,2017-04-12 10:47:05,
1923,2017-04-12 10:48:05,
1924,2017-04-12 10:49:05,
1925,2017-04-12 10:50:05,
1926,2017-04-12 10:51:05,
1927,2017-04-12 10:52:05,
1928,2017-04-12 10:53:05,
1929,2017-04-12 10:54:05,12.867530613144458
1930,2017-04-12 10:55:05,12.943939201244985
1931,2017-04-12 10:56:05,11.894286087544408
1932,2017-04-12 10:57:05,11.93427551661522
1933,2017-04-12 10:58:05,11.972092644110319
1934,2017-04-12 10:59:05,12.629591923136502
1935,2017-04-12 11:00:05,12.38864703195477
1936,2017-04-12 11:01:05,12.087055166745893
1937,2017-04-12 11:02:05,12.872655358267858
1938,2017-04-12 11:03:05,12.88729634779289
1939,2017-04-12 11:04:05,12.14615855543632
1940,2017-04-12 11:05:05,13.217258627643359
1941,2017-04-12 11:06:05,12.197911501523814
1942,2017-04-12 11:07:05,12.374920396599926
1943,2017-04-12 11:08:05,12.519155288610193
1944,2017-04-12 11:09:05,12.554559257582035
1945,2017-04-12 11:10:05,12.276567110281034
1946,2017-04-12 11:11:05,13.097472631781631
1947,2017-04-12 11:12:05,13.295027750482888
1948,2017-04-12 11:13:05,12.274636926521948
1949,2017-04-12 11:14:05,
1950,2017-04-12 11:15:05,
1951,2017-04-12 11:16:05,
1952,2017-04-12 11:17:05,
1953,2017-04-12 11:18:05,
1954,2017-04-12 11:19:05,
1955,2017-04-12 11:20:05,
1956,2017-04-12 11:21:05,
1957,2017-04-12 11:22:05,
1958,2017-04-12 11:23:05,
1959,2017-04-12 11:24:05,12.571989230829537
1960,2017-04-12 11:25:05,12.03911210539408
1961,2017-04-12 11:26:05,13.265824131349252
1962,2017-04-12 11:27:05,11.68704115742775
1963,2017-04-12 11:28:05,32.110962639471744
1964,2017-04-12 11:29:05,39.59047709646168
1965,2017-04-12 11:30:05,22.197710558756434
1966,2017-04-12 11:31:05,13.804208345785684
1967,2017-04-12 11:32:05,21.617378426959466
1968,2017-04-12 11:33:05,25.89579081779696
1969,2017-04-12 11:34:05,33.758712391781415
1970,2017-04-12 11:35:05,14.48351258808839
